_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
4880,2.05,TTC Monthly Ridership,m,n,13671000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2020,12,44836000,NA
4881,2.05,TTC Monthly Ridership,m,n,10895000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,1,12943000,NA
4882,2.05,TTC Monthly Ridership,m,n,10897000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,2,12874000,NA
4883,2.05,TTC Monthly Ridership,m,n,15665000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,3,16961000,"Ridership for Q1 2021 was negatively impacted by the COVID-19 pandemic restrictions and measures. 2021 Q1 ridership was down 12.4% from budget. The TTC will continue to monitor trends throughout 2021 and onward, to see how ridership recovers after the pandemic measures and restrictions are lifted."
4884,2.05,TTC Monthly Ridership,m,n,11038000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,4,14261000,NA
4885,2.05,TTC Monthly Ridership,m,n,11452000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,5,14990000,NA
4886,2.05,TTC Monthly Ridership,m,n,16599000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,6,20046000,"Ridership was negatively impacted in Q2 2021, as the Province implemented a stay at home order on April 8th, 2021. Ridership dropped to 26% of pre-COVID experience after the stay at home order, and remained near these levels throughout April and May of 2021.  As parts of the Province, including Toronto, entered step 1 of the Provinces reopening plan on June 8th, 2021, ridership increased to 33% of pre-COVID experience by the end of Q2 2021. The TTC will continue to monitor trends throughout 2021 and onward, to see how ridership recovers, as the pandemic measures and restrictions are lifted."
4887,2.05,TTC Monthly Ridership,m,n,15610000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,7,16230000,NA
4888,2.05,TTC Monthly Ridership,m,n,16707000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,8,16012000,NA
4889,2.05,TTC Monthly Ridership,m,n,23587000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,9,25076000,NA
4890,2.05,TTC Monthly Ridership,m,n,20451000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,10,20687000,NA
4891,2.05,TTC Monthly Ridership,m,n,21646000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,11,21801000,NA
4892,2.05,TTC Monthly Ridership,m,n,23294000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2021,12,22534000,NA
4893,2.05,TTC Monthly Ridership,m,n,14565000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,1,NA,NA
4894,2.05,TTC Monthly Ridership,m,n,18937000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,2,NA,NA
4895,2.05,TTC Monthly Ridership,m,n,27538000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,3,NA,NA
4896,2.05,TTC Monthly Ridership,m,n,22390000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,4,NA,NA
4897,2.05,TTC Monthly Ridership,m,n,24686000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,5,NA,NA
4898,2.05,TTC Monthly Ridership,m,n,32229000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,6,NA,NA
4899,2.05,TTC Monthly Ridership,m,n,25533000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,7,NA,NA
4900,2.05,TTC Monthly Ridership,m,n,25221000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,8,NA,NA
4901,2.05,TTC Monthly Ridership,m,n,36412000,NA,0.01,NA,Up,Services,Source: Toronto Transit Commission (TTC).Please note that January and December figures may consist of data from an additional partial week.  , ,2022,9,NA,NA
4902,2.09,Interest on Outstanding Property Tax Accounts,m,c,2291517.51,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,1,NA,NA
4903,2.09,Interest on Outstanding Property Tax Accounts,m,c,2012128.22,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,2,NA,NA
4904,2.09,Interest on Outstanding Property Tax Accounts,m,c,1891755.06,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,3,NA,NA
4905,2.09,Interest on Outstanding Property Tax Accounts,m,c,2189585.07,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,4,NA,NA
4906,2.09,Interest on Outstanding Property Tax Accounts,m,c,2369632.03,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,5,NA,NA
4907,2.09,Interest on Outstanding Property Tax Accounts,m,c,2308574.81,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,6,NA,NA
4908,2.09,Interest on Outstanding Property Tax Accounts,m,c,2210875.8,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,7,NA,NA
4909,2.09,Interest on Outstanding Property Tax Accounts,m,c,2472520.21,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,8,NA,NA
4910,2.09,Interest on Outstanding Property Tax Accounts,m,c,2804850.59,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,9,NA,NA
4911,2.09,Interest on Outstanding Property Tax Accounts,m,c,3234744.41,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,10,NA,NA
4912,2.09,Interest on Outstanding Property Tax Accounts,m,c,2744846.66,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,11,NA,NA
4913,2.09,Interest on Outstanding Property Tax Accounts,m,c,2449212.75,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2007,12,NA,NA
4914,2.09,Interest on Outstanding Property Tax Accounts,m,c,2187001.09,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,1,NA,NA
4915,2.09,Interest on Outstanding Property Tax Accounts,m,c,2045023.36,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,2,NA,NA
4916,2.09,Interest on Outstanding Property Tax Accounts,m,c,1903617.57,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,3,NA,NA
4917,2.09,Interest on Outstanding Property Tax Accounts,m,c,2174390.35,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,4,NA,NA
4918,2.09,Interest on Outstanding Property Tax Accounts,m,c,2309402.18,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,5,NA,NA
4919,2.09,Interest on Outstanding Property Tax Accounts,m,c,2544576.81,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,6,NA,NA
4920,2.09,Interest on Outstanding Property Tax Accounts,m,c,2185852.79,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,7,NA,NA
4921,2.09,Interest on Outstanding Property Tax Accounts,m,c,2490805.29,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,8,NA,NA
4922,2.09,Interest on Outstanding Property Tax Accounts,m,c,3067809.4,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,9,NA,NA
4923,2.09,Interest on Outstanding Property Tax Accounts,m,c,3185312.36,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,10,NA,NA
4924,2.09,Interest on Outstanding Property Tax Accounts,m,c,2789702.27,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,11,NA,NA
4925,2.09,Interest on Outstanding Property Tax Accounts,m,c,2551360.34,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2008,12,NA,NA
4926,2.09,Interest on Outstanding Property Tax Accounts,m,c,2335733.66,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2009,1,NA,NA
4927,2.09,Interest on Outstanding Property Tax Accounts,m,c,2098000,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2009,2,NA,NA
4928,2.09,Interest on Outstanding Property Tax Accounts,m,c,1998263.55,0.02,NA,NA,Up,Revenue," Source: City of Toronto, Revenue Services ",Colour scheme is based on the City 's financial perspective where higher revenues are the desired result,2009,3,NA,NA
